"25 thg 4, 1989","1989-04-25"
"22, thg 3 2015","2015-03-22"
"15.09.09","2009-09-15"
"1 tháng 4 1981","1981-04-01"
"9 thg 6, 1980","1980-06-09"
"15 thg 8 1983","1983-08-15"
"29, thg 5 2008","2008-05-29"
"19 thg 5 1971","1971-05-19"
"4 tháng 8 1978","1978-08-04"
"10 thg 4 2004","2004-04-10"
"3 THÁNG 11 2010","2010-11-03"
"15 THÁNG 4, 1981","1981-04-15"
"05 thg 3 2017","2017-03-05"
"tháng 3 27 1976","1976-03-27"
"Ngày 21 tháng 04 năm 1970","1970-04-21"
"tháng 5 7 2001","2001-05-07"
"Thứ Hai, ngày 30 tháng 7 năm 1990","1990-07-30"
"30 thg 5 2010","2010-05-30"
"NGÀY 03 THÁNG 07 NĂM 1987","1987-07-03"
"04/07/2008","2008-07-04"
"Chủ Nhật, ngày 26 tháng 10 năm 1975","1975-10-26"
"30 tháng 3, 2017","2017-03-30"
"26 tháng 5, 1975","1975-05-26"
"8 thg 5, 1975","1975-05-08"
"10 tháng 4 1999","1999-04-10"
"05/11/2007","2007-11-05"
"28 05 88","1988-05-28"
"THỨ TƯ, NGÀY 02 THÁNG 9 NĂM 1992","1992-09-02"
"15 tháng 12 1998","1998-12-15"
"Ngày 07 tháng 04 năm 1977","1977-04-07"
"19 09 15","2015-09-19"
"THÁNG 11 13 1994","1994-11-13"
"08.11.90","1990-11-08"
"4 tháng 3, 1974","1974-03-04"
"25 thg 8, 1974","1974-08-25"
"1 thg 4, 2000","2000-04-01"
"THÁNG 8 24, 1979","1979-08-24"
"5 tháng 5, 1980","1980-05-05"
"9 thg 9, 1987","1987-09-09"
"25 THÁNG 2 1994","1994-02-25"
"ngày 25 tháng 11 năm 2008","2008-11-25"
"22 thg 10 1980","1980-10-22"
"08, thg 5 2000","2000-05-08"
"09.08.93","1993-08-09"
"6 thg 1, 2015","2015-01-06"
"20 thg 2 2007","2007-02-20"
"06, thg 10 1998","1998-10-06"
"16 tháng 7 1984","1984-07-16"
"30 THG 3 1997","1997-03-30"
"17/02/1986","1986-02-17"
"31 thg 1 1986","1986-01-31"
"29 thg 1, 1980","1980-01-29"
"06.04.18","2018-04-06"
"06, thg 3 2006","2006-03-06"
"12 THÁNG 3, 1992","1992-03-12"
"tháng 8 6 1999","1999-08-06"
"14.12.03","2003-12-14"
"10, thg 11 2015","2015-11-10"
"7 10 08","2008-10-07"
"5 thg 2 1993","1993-02-05"
"15 THG 5, 1981","1981-05-15"
"tháng 9 29 1971","1971-09-29"
"chủ nhật, ngày 02 tháng 9 năm 2012","2012-09-02"
"17 tháng 6 1976","1976-06-17"
"09 THG 9 2004","2004-09-09"
"26 THÁNG 1 1973","1973-01-26"
"THÁNG 5 25 1998","1998-05-25"
"01.07.83","1983-07-01"
"11 thg 6, 1985","1985-06-11"
"05/01/1971","1971-01-05"
"THÁNG 10 16 1990","1990-10-16"
"10 12 15","2015-12-10"
"16 thg 3, 2011","2011-03-16"
"THÁNG 4 17 2007","2007-04-17"
"26 THG 4, 1988","1988-04-26"
"13 thg 12 1976","1976-12-13"
"01 thg 11 1993","1993-11-01"
"3 tháng 6 2012","2012-06-03"
"26, thg 4 2010","2010-04-26"
"24/10/2013","2013-10-24"
"17.10.85","1985-10-17"
"22 tháng 12 1990","1990-12-22"
"20.02.91","1991-02-20"
"12 thg 8, 1970","1970-08-12"
"CHỦ NHẬT, NGÀY 10 THÁNG 10 NĂM 1976","1976-10-10"
"30 thg 7, 2006","2006-07-30"
"14, THG 9 1972","1972-09-14"
"24 THÁNG 8 1982","1982-08-24"
"28 thg 12, 2006","2006-12-28"
"19 thg 7 2002","2002-07-19"
"07, THG 2 1977","1977-02-07"
"21 THG 4 1987","1987-04-21"
"23 tháng 5, 1971","1971-05-23"
"16, thg 9 2005","2005-09-16"
"21 thg 11 2005","2005-11-21"
"NGÀY 21 THÁNG 08 NĂM 2018","2018-08-21"
"24.08.02","2002-08-24"
"tháng 2 4, 2017","2017-02-04"
"17 thg 2, 1972","1972-02-17"
"7 THG 3 1978","1978-03-07"
"26 thg 9 2010","2010-09-26"
"27, thg 7 1977","1977-07-27"
"04, thg 8 1995","1995-08-04"
"28 11 14","2014-11-28"
"23 tháng 11, 2012","2012-11-23"
"15 thg 11, 1980","1980-11-15"
"05.06.01","2001-06-05"
"02.06.70","1970-06-02"
"15 THÁNG 6 1982","1982-06-15"
"28, thg 6 2004","2004-06-28"
"18 THÁNG 9 2004","2004-09-18"
"23 thg 6 2015","2015-06-23"
"Chủ Nhật, ngày 05 tháng 7 năm 2015","2015-07-05"
"18 thg 4, 1970","1970-04-18"
"chủ nhật, ngày 13 tháng 6 năm 1993","1993-06-13"
"22 thg 4, 1970","1970-04-22"
"23 thg 8, 2005","2005-08-23"
"THÁNG 2 20, 1986","1986-02-20"
"tháng 10 3 2003","2003-10-03"
"30/06/1976","1976-06-30"
"tháng 11 11, 1981","1981-11-11"
"12 THÁNG 10, 1972","1972-10-12"
"08 thg 11 1985","1985-11-08"
"24 04 08","2008-04-24"
"tháng 6 29 1985","1985-06-29"
"10 THG 2 1979","1979-02-10"
"NGÀY 07 THÁNG 08 NĂM 1977","1977-08-07"
"22 thg 4 1971","1971-04-22"
"THÁNG 7 24 2003","2003-07-24"
"17, thg 4 2001","2001-04-17"
"16/07/1978","1978-07-16"
"23 thg 9 1986","1986-09-23"
"Thứ Hai, ngày 03 tháng 11 năm 1997","1997-11-03"
"Thứ Hai, ngày 09 tháng 2 năm 1998","1998-02-09"
"29 thg 11, 1987","1987-11-29"
"17, THG 4 1993","1993-04-17"
"21/09/1996","1996-09-21"
"22 tháng 10 1995","1995-10-22"
"26 tháng 7 1977","1977-07-26"
"5 thg 3, 1971","1971-03-05"
"16/11/1995","1995-11-16"
"thứ tư, ngày 04 tháng 8 năm 1976","1976-08-04"
"01 THG 2 2011","2011-02-01"
"23 tháng 1 1982","1982-01-23"
"24 thg 12, 2012","2012-12-24"
"THÁNG 7 5, 1975","1975-07-05"
"3 thg 12, 2009","2009-12-03"
"15 tháng 3 2012","2012-03-15"
"17 thg 10 1982","1982-10-17"
"13 11 14","2014-11-13"
"14 thg 1, 2015","2015-01-14"
"17 thg 12, 1990","1990-12-17"
"tháng 10 2 2013","2013-10-02"
"01 thg 4 2002","2002-04-01"
"31 tháng 12, 2016","2016-12-31"
"22, thg 4 1985","1985-04-22"
"17 thg 10, 2006","2006-10-17"
"30/10/2002","2002-10-30"
"1 THG 8, 2007","2007-08-01"
"30 THÁNG 5 2013","2013-05-30"
"Ngày 26 tháng 02 năm 1989","1989-02-26"
"08.04.90","1990-04-08"
"12 thg 12, 2001","2001-12-12"
"18 THG 7, 1987","1987-07-18"
"19 THG 10, 2013","2013-10-19"
"13 THÁNG 10 1986","1986-10-13"
"Thứ Tư, ngày 22 tháng 3 năm 2006","2006-03-22"
"25 tháng 6 2011","2011-06-25"
"19 thg 3, 2017","2017-03-19"
"Thứ Bảy, ngày 20 tháng 12 năm 1986","1986-12-20"
"3 thg 10 1980","1980-10-03"
"31.10.03","2003-10-31"
"12 thg 7 2010","2010-07-12"
"thứ tư, ngày 16 tháng 5 năm 2012","2012-05-16"
"24.02.16","2016-02-24"
"10 thg 7 1986","1986-07-10"
"tháng 5 29, 1974","1974-05-29"
"8 THÁNG 2, 1987","1987-02-08"
"19 tháng 1, 1993","1993-01-19"
"28/11/2001","2001-11-28"
"15/05/2012","2012-05-15"
"15 tháng 2 1998","1998-02-15"
"THÁNG 12 24 2017","2017-12-24"
"13.03.85","1985-03-13"
"NGÀY 31 THÁNG 12 NĂM 2016","2016-12-31"
"Thứ Tư, ngày 21 tháng 12 năm 1977","1977-12-21"
"thứ tư, ngày 09 tháng 5 năm 2012","2012-05-09"
"9 tháng 1 2010","2010-01-09"
"9 03 72","1972-03-09"
"27 thg 12, 1972","1972-12-27"
"22 tháng 12 1982","1982-12-22"
"30, thg 5 1990","1990-05-30"
"29 tháng 6, 2006","2006-06-29"
"11 thg 4 1986","1986-04-11"
"16 thg 12, 2010","2010-12-16"
"7 THÁNG 6 1992","1992-06-07"
"13.09.82","1982-09-13"
"27 THÁNG 4, 1980","1980-04-27"
"tháng 3 24 1996","1996-03-24"
"19, thg 5 2015","2015-05-19"
"9 THG 7, 2005","2005-07-09"
"Ngày 15 tháng 03 năm 2000","2000-03-15"
"THÁNG 1 20 2013","2013-01-20"
"16 THG 11, 1986","1986-11-16"
"02/03/2017","2017-03-02"
"02 thg 12 2011","2011-12-02"
"16/04/2006","2006-04-16"
"NGÀY 27 THÁNG 06 NĂM 1976","1976-06-27"
"1 tháng 7 2016","2016-07-01"
"14 thg 11 2009","2009-11-14"
"6 thg 2 1973","1973-02-06"
"21 THG 8 1982","1982-08-21"
"30.08.77","1977-08-30"
"23.01.77","1977-01-23"
"THÁNG 3 3, 2014","2014-03-03"
"05 thg 2 1974","1974-02-05"
"20/07/1978","1978-07-20"
"21/10/2002","2002-10-21"
"12.09.16","2016-09-12"
"16.01.00","2000-01-16"
"23, thg 8 1993","1993-08-23"
"4 THÁNG 11, 2009","2009-11-04"
"7 06 87","1987-06-07"
"tháng 4 4, 1981","1981-04-04"
"22.11.95","1995-11-22"
"16 tháng 5 1972","1972-05-16"
"10 THG 5, 1993","1993-05-10"
"25 thg 7, 2002","2002-07-25"
"tháng 8 18, 1990","1990-08-18"
"25 01 84","1984-01-25"
"07.10.85","1985-10-07"
"1 tháng 5 2011","2011-05-01"
"07 thg 4 2004","2004-04-07"
"03/05/1998","1998-05-03"
"07/02/2014","2014-02-07"
"16.10.02","2002-10-16"
"21.01.06","2006-01-21"
"25/09/1991","1991-09-25"
"tháng 11 21 2018","2018-11-21"
"Thứ Năm, ngày 23 tháng 10 năm 2014","2014-10-23"
"12, thg 2 1984","1984-02-12"
"04, thg 4 1986","1986-04-04"
"22 THÁNG 3, 1996","1996-03-22"
"14/03/2015","2015-03-14"
"16 01 95","1995-01-16"
"11, thg 12 1984","1984-12-11"
"tháng 6 20 1975","1975-06-20"
"Thứ Sáu, ngày 01 tháng 6 năm 1984","1984-06-01"
"21 10 86","1986-10-21"
"24 thg 11 1990","1990-11-24"
"31 07 72","1972-07-31"
"Chủ Nhật, ngày 14 tháng 1 năm 1979","1979-01-14"
"13 tháng 7, 2006","2006-07-13"
"24 thg 7, 2010","2010-07-24"
"16 THG 11 2006","2006-11-16"
"24/03/1993","1993-03-24"
"THỨ BẢY, NGÀY 09 THÁNG 1 NĂM 1971","1971-01-09"
"28 thg 12, 2004","2004-12-28"
"5 tháng 11, 1989","1989-11-05"
"3 thg 1 2008","2008-01-03"
"12 thg 7, 2010","2010-07-12"
"tháng 9 16 1975","1975-09-16"
"3 thg 5, 2018","2018-05-03"
"22.07.74","1974-07-22"
"20 THÁNG 8 1971","1971-08-20"
"2 thg 6 1986","1986-06-02"
"15 thg 10, 2013","2013-10-15"
"27 thg 3, 1983","1983-03-27"
"19, thg 1 1997","1997-01-19"
"13 thg 11, 2018","2018-11-13"
"8 thg 9, 1975","1975-09-08"
"thứ ba, ngày 05 tháng 7 năm 1977","1977-07-05"
"21.01.18","2018-01-21"
"28 thg 1 1988","1988-01-28"
"19/03/1998","1998-03-19"
"16 THÁNG 6, 1976","1976-06-16"
"6 11 71","1971-11-06"
"22 09 06","2006-09-22"
"26 06 92","1992-06-26"
"20 tháng 8 2011","2011-08-20"
"23 thg 9, 2004","2004-09-23"
"25 thg 7, 2001","2001-07-25"
"9 tháng 5 1974","1974-05-09"
"8 07 03","2003-07-08"
"18 THG 9, 2016","2016-09-18"
"23 thg 5 1979","1979-05-23"
"14/03/1989","1989-03-14"
"tháng 10 12, 2007","2007-10-12"
"tháng 4 27, 2002","2002-04-27"
"THỨ HAI, NGÀY 23 THÁNG 12 NĂM 2013","2013-12-23"
"17.08.84","1984-08-17"
"31 THG 8, 2007","2007-08-31"
"3 THÁNG 8, 1989","1989-08-03"
"12 10 12","2012-10-12"
"tháng 3 13 1976","1976-03-13"
"5 THG 9, 1981","1981-09-05"
"tháng 4 15, 1991","1991-04-15"
"THỨ SÁU, NGÀY 20 THÁNG 7 NĂM 2012","2012-07-20"
"11 tháng 7 1975","1975-07-11"
"tháng 6 16, 1991","1991-06-16"
"13 thg 8, 1998","1998-08-13"
"03/12/2017","2017-12-03"
"5 thg 4 2002","2002-04-05"
"14 THG 9 1982","1982-09-14"
"17 tháng 5 1990","1990-05-17"
"16 04 79","1979-04-16"
"CHỦ NHẬT, NGÀY 14 THÁNG 4 NĂM 1996","1996-04-14"
"CHỦ NHẬT, NGÀY 30 THÁNG 6 NĂM 2002","2002-06-30"
"tháng 6 25, 1986","1986-06-25"
"12 thg 9, 1997","1997-09-12"
"tháng 10 20, 1985","1985-10-20"
"19/10/1979","1979-10-19"
"5 07 11","2011-07-05"
"11 thg 10 2010","2010-10-11"
"26 11 08","2008-11-26"
"25 THG 11 1988","1988-11-25"
"21, thg 1 1973","1973-01-21"
"4 THÁNG 7 1988","1988-07-04"
"Ngày 03 tháng 02 năm 1971","1971-02-03"
"tháng 4 27, 1993","1993-04-27"
"15 01 95","1995-01-15"
"Chủ Nhật, ngày 30 tháng 8 năm 1970","1970-08-30"
"12 thg 11 2001","2001-11-12"
"NGÀY 03 THÁNG 07 NĂM 1993","1993-07-03"
"26 thg 3 1977","1977-03-26"
"24 thg 7 1992","1992-07-24"
"04/12/1999","1999-12-04"
"tháng 8 25, 2011","2011-08-25"
"15 THG 10 1995","1995-10-15"
"2 tháng 8 2015","2015-08-02"
"Thứ Sáu, ngày 15 tháng 4 năm 1988","1988-04-15"
"tháng 11 4, 1986","1986-11-04"
"19 05 90","1990-05-19"
"THỨ TƯ, NGÀY 16 THÁNG 6 NĂM 2004","2004-06-16"
"1 thg 1 1981","1981-01-01"
"24 thg 6, 1989","1989-06-24"
"26.05.01","2001-05-26"
"chủ nhật, ngày 08 tháng 6 năm 2014","2014-06-08"
"17 thg 8 2017","2017-08-17"
"04/01/1995","1995-01-04"
"24 thg 7, 1980","1980-07-24"
"9 thg 8 1971","1971-08-09"
"5 tháng 9 2010","2010-09-05"
"16.05.88","1988-05-16"
"30 tháng 6, 1973","1973-06-30"
"18 10 04","2004-10-18"
"19 THG 12 2006","2006-12-19"
"29 01 02","2002-01-29"
"3 thg 8 1985","1985-08-03"
"tháng 5 24 1996","1996-05-24"
"ngày 03 tháng 06 năm 2017","2017-06-03"
"29, thg 11 1999","1999-11-29"
"28 thg 3 1975","1975-03-28"
"7 THG 6, 2012","2012-06-07"
"16 THG 6 1971","1971-06-16"
"Thứ Ba, ngày 15 tháng 4 năm 1997","1997-04-15"
"tháng 3 17 1993","1993-03-17"
"05/01/1970","1970-01-05"
"Thứ Bảy, ngày 17 tháng 7 năm 1976","1976-07-17"
"13 06 06","2006-06-13"
"2 thg 10, 1984","1984-10-02"
"THÁNG 6 18, 1991","1991-06-18"
"26 tháng 7 1975","1975-07-26"
"29 THG 10, 1996","1996-10-29"
"20 tháng 12 2006","2006-12-20"
"5 thg 2, 1984","1984-02-05"
"Ngày 20 tháng 05 năm 1970","1970-05-20"
"02.02.82","1982-02-02"
"04.03.02","2002-03-04"
"13, THG 4 1975","1975-04-13"
"05.10.18","2018-10-05"
"04/08/1972","1972-08-04"
"thứ ba, ngày 14 tháng 9 năm 1993","1993-09-14"
"tháng 3 28 1971","1971-03-28"
"20 05 86","1986-05-20"
"22.12.82","1982-12-22"
"tháng 10 10 2005","2005-10-10"
"THÁNG 10 1 1987","1987-10-01"
"18 thg 7, 1977","1977-07-18"
"2 03 08","2008-03-02"
"28 thg 1, 2001","2001-01-28"
"20 thg 5 1973","1973-05-20"
"22 12 08","2008-12-22"
"6 THG 11, 1986","1986-11-06"
"24 THG 1, 1996","1996-01-24"
"5 05 93","1993-05-05"
"NGÀY 12 THÁNG 01 NĂM 1993","1993-01-12"
"tháng 5 13 1994","1994-05-13"
"ngày 23 tháng 04 năm 2001","2001-04-23"
"6 06 14","2014-06-06"
"12 tháng 10 1984","1984-10-12"
"Thứ Ba, ngày 03 tháng 9 năm 2002","2002-09-03"
"tháng 9 4 1976","1976-09-04"
"2 THÁNG 10 1983","1983-10-02"
"23 thg 10 2011","2011-10-23"
"Thứ Ba, ngày 01 tháng 8 năm 2000","2000-08-01"
"1 tháng 10, 1988","1988-10-01"
"Ngày 01 tháng 11 năm 2015","2015-11-01"
"16 THÁNG 2, 1994","1994-02-16"
"24 tháng 8, 2004","2004-08-24"
"5 05 84","1984-05-05"
"18 tháng 3 1994","1994-03-18"
"26, thg 1 1989","1989-01-26"
"10 THG 5, 2007","2007-05-10"
"Thứ Bảy, ngày 26 tháng 9 năm 1987","1987-09-26"
"27 THG 8, 2003","2003-08-27"
"30, THG 7 1982","1982-07-30"
"30, thg 5 1999","1999-05-30"
"tháng 10 1, 2014","2014-10-01"
"THÁNG 5 5 1998","1998-05-05"
"23 08 91","1991-08-23"
"29 thg 7 1994","1994-07-29"
"27 tháng 7 1975","1975-07-27"
"Ngày 30 tháng 01 năm 1972","1972-01-30"
"09, thg 1 1983","1983-01-09"
"13 THÁNG 11 2017","2017-11-13"
"thứ hai, ngày 20 tháng 2 năm 1978","1978-02-20"
"14, thg 10 1991","1991-10-14"
"12 thg 5, 1996","1996-05-12"
"22/02/1996","1996-02-22"
"ngày 12 tháng 07 năm 2010","2010-07-12"
"16 tháng 2 2017","2017-02-16"
"tháng 12 27, 1985","1985-12-27"
"tháng 8 29 1997","1997-08-29"
"tháng 1 10, 2016","2016-01-10"
"21 THÁNG 6, 1971","1971-06-21"
"22/01/2014","2014-01-22"
"thứ năm, ngày 20 tháng 1 năm 2011","2011-01-20"
"03 THG 2 1980","1980-02-03"
"12.12.03","2003-12-12"
"26 thg 11 2008","2008-11-26"
"19.02.86","1986-02-19"
"03, THG 4 1972","1972-04-03"
"23.10.76","1976-10-23"
"13.08.14","2014-08-13"
"9 THG 6, 1977","1977-06-09"
"23 THG 4 1978","1978-04-23"
"Thứ Bảy, ngày 24 tháng 6 năm 1978","1978-06-24"
"28 tháng 12, 1983","1983-12-28"
"14 thg 10, 1985","1985-10-14"
"4 thg 8, 1999","1999-08-04"
"THÁNG 6 6 1988","1988-06-06"
"16 thg 12 1991","1991-12-16"
"31 THÁNG 3 2001","2001-03-31"
"21 tháng 8, 2002","2002-08-21"
"19 tháng 3, 2005","2005-03-19"
"04.08.92","1992-08-04"
"08/08/1999","1999-08-08"
"23 THG 3, 1996","1996-03-23"
"19 thg 4 2016","2016-04-19"
"19/12/1996","1996-12-19"
"tháng 10 23 1992","1992-10-23"
"02.12.94","1994-12-02"
"30, thg 6 1980","1980-06-30"
"Thứ Sáu, ngày 22 tháng 6 năm 1990","1990-06-22"
"16 THG 10 1986","1986-10-16"
"14 tháng 8 2014","2014-08-14"
"NGÀY 04 THÁNG 07 NĂM 2016","2016-07-04"
"22.04.70","1970-04-22"
"4 tháng 10 1992","1992-10-04"
"Ngày 27 tháng 07 năm 2018","2018-07-27"
"THỨ BA, NGÀY 25 THÁNG 7 NĂM 2006","2006-07-25"
"tháng 3 12, 1982","1982-03-12"
"29/12/2001","2001-12-29"
"21.07.09","2009-07-21"
"tháng 4 9, 2003","2003-04-09"
"23 tháng 9 2014","2014-09-23"
"15 tháng 11 2008","2008-11-15"
"3 tháng 7, 1999","1999-07-03"
"14 thg 12, 1998","1998-12-14"
"tháng 5 3 1980","1980-05-03"
"07/02/2002","2002-02-07"
"12 thg 4 2007","2007-04-12"
"30.06.84","1984-06-30"
"17.03.86","1986-03-17"
"tháng 1 14, 1974","1974-01-14"
"30/10/2010","2010-10-30"
"THỨ BẢY, NGÀY 01 THÁNG 8 NĂM 2015","2015-08-01"
"31 thg 12, 1979","1979-12-31"
"30/12/1998","1998-12-30"
"tháng 11 4 1985","1985-11-04"
"07/01/1984","1984-01-07"
"23, thg 3 1995","1995-03-23"
"26 tháng 12, 1982","1982-12-26"
"12 THG 11, 1976","1976-11-12"
"20 tháng 2 1980","1980-02-20"
"Thứ Hai, ngày 11 tháng 1 năm 2010","2010-01-11"
"27 tháng 4 1982","1982-04-27"
"5 tháng 2 2004","2004-02-05"
"20 tháng 6 1993","1993-06-20"
"THÁNG 9 14, 1976","1976-09-14"
"ngày 03 tháng 08 năm 1983","1983-08-03"
"THÁNG 1 10 1996","1996-01-10"
"21 THÁNG 12, 1973","1973-12-21"
"THÁNG 4 12 1976","1976-04-12"
"08 THG 9 1997","1997-09-08"
"tháng 3 31, 2012","2012-03-31"
"20 thg 3, 1989","1989-03-20"
"tháng 4 29 1987","1987-04-29"
"THỨ SÁU, NGÀY 22 THÁNG 6 NĂM 2007","2007-06-22"
"25.12.18","2018-12-25"
"9 thg 6, 1987","1987-06-09"
"7 thg 9, 2000","2000-09-07"
"23 09 82","1982-09-23"
"8 thg 10, 2008","2008-10-08"
"19 THG 8 2005","2005-08-19"
"21 05 79","1979-05-21"
"13 thg 11 1979","1979-11-13"
"26 THG 5 1989","1989-05-26"
"11 thg 1, 1987","1987-01-11"
"Ngày 26 tháng 09 năm 1982","1982-09-26"
"16 thg 4 2000","2000-04-16"
"16 thg 12 2005","2005-12-16"
"09 thg 3 2008","2008-03-09"
"tháng 10 14, 1979","1979-10-14"
"12 tháng 11 2015","2015-11-12"
"tháng 10 5, 1970","1970-10-05"
"18/11/1989","1989-11-18"
"30 thg 6, 2000","2000-06-30"
"19 thg 7, 2007","2007-07-19"
"1 THG 4, 2017","2017-04-01"
"Thứ Bảy, ngày 08 tháng 1 năm 2011","2011-01-08"
"16 thg 7 1983","1983-07-16"
"5 tháng 3 1971","1971-03-05"
"tháng 4 3, 1986","1986-04-03"
"tháng 4 27, 2006","2006-04-27"
"12 12 85","1985-12-12"
"11 tháng 7, 2010","2010-07-11"
"14, thg 5 1996","1996-05-14"
"3 tháng 8 1998","1998-08-03"
"02/01/1995","1995-01-02"
"06.12.71","1971-12-06"
"29 12 74","1974-12-29"
"14 THÁNG 4 1996","1996-04-14"
"25 tháng 12, 2004","2004-12-25"
"25 thg 7, 2013","2013-07-25"
"03, thg 8 1989","1989-08-03"
"21/03/1985","1985-03-21"
"tháng 11 9 2000","2000-11-09"
"tháng 11 20 1985","1985-11-20"
"12 02 07","2007-02-12"
"tháng 8 7, 1991","1991-08-07"
"THỨ HAI, NGÀY 03 THÁNG 10 NĂM 1994","1994-10-03"
"5 thg 3, 1980","1980-03-05"
"4 tháng 11, 1988","1988-11-04"
"18 thg 10 2002","2002-10-18"
"Thứ Ba, ngày 26 tháng 7 năm 2016","2016-07-26"
"11 THÁNG 2, 1996","1996-02-11"
"08 thg 1 2013","2013-01-08"
"10 thg 6 2004","2004-06-10"
"9 tháng 6, 1975","1975-06-09"
"2 thg 1 1998","1998-01-02"
"15 01 86","1986-01-15"
"27 thg 4 1987","1987-04-27"
"25 thg 1 1986","1986-01-25"
"9 thg 9 2002","2002-09-09"
"5 thg 4, 1989","1989-04-05"
"15 thg 1, 1986","1986-01-15"
"30 THG 5, 2012","2012-05-30"
"tháng 9 15, 1976","1976-09-15"
"10 thg 7, 1978","1978-07-10"
"07/04/1975","1975-04-07"
"Thứ Ba, ngày 22 tháng 9 năm 1992","1992-09-22"
"20 thg 6 1978","1978-06-20"
"05/05/1995","1995-05-05"
"THÁNG 4 12, 2010","2010-04-12"
"tháng 7 4 2005","2005-07-04"
"ngày 09 tháng 06 năm 1984","1984-06-09"
"17 tháng 12 2018","2018-12-17"
"28 thg 11 2006","2006-11-28"
"5 tháng 10 2018","2018-10-05"
"13, thg 4 1996","1996-04-13"
"22 thg 11 2015","2015-11-22"
"9 thg 1, 1987","1987-01-09"
"19 tháng 5 1994","1994-05-19"
"24/11/1991","1991-11-24"
"26 thg 2, 1991","1991-02-26"
"tháng 12 6, 2009","2009-12-06"
"24, thg 11 2017","2017-11-24"
"06, thg 5 1970","1970-05-06"
"25 thg 8 2015","2015-08-25"
"27.12.89","1989-12-27"
"3 tháng 12 1992","1992-12-03"
"23 THG 5 2015","2015-05-23"
"Thứ Tư, ngày 09 tháng 4 năm 1986","1986-04-09"
"6 tháng 2 1980","1980-02-06"
"14/05/1980","1980-05-14"
"18/02/2007","2007-02-18"
"21 THÁNG 4 2015","2015-04-21"
"15 thg 7, 1987","1987-07-15"
"5 tháng 2 2004","2004-02-05"
"22 tháng 12 1994","1994-12-22"
"tháng 3 22, 1986","1986-03-22"
"09.02.75","1975-02-09"
"1 THG 4, 2015","2015-04-01"
"14 THG 6, 2013","2013-06-14"
"9 thg 9 1988","1988-09-09"
"20 thg 11, 2013","2013-11-20"
"tháng 9 19, 1982","1982-09-19"
"03.09.93","1993-09-03"
"18 tháng 9, 1979","1979-09-18"
"03.09.80","1980-09-03"
"ngày 14 tháng 09 năm 1998","1998-09-14"
"24/12/1996","1996-12-24"
"tháng 6 11 2013","2013-06-11"
"Thứ Sáu, ngày 28 tháng 5 năm 1982","1982-05-28"
"5 THÁNG 2, 1986","1986-02-05"
"THÁNG 7 25, 1975","1975-07-25"
"03, thg 2 1976","1976-02-03"
"tháng 7 28, 1976","1976-07-28"
"12 THG 10, 2002","2002-10-12"
"6 THG 3, 1987","1987-03-06"
"14 tháng 9, 1991","1991-09-14"
"20 tháng 1 1986","1986-01-20"
"Ngày 30 tháng 08 năm 1981","1981-08-30"
"16 thg 10, 2012","2012-10-16"
"25.05.95","1995-05-25"
"20 thg 12 1992","1992-12-20"
"tháng 10 27 1989","1989-10-27"
"tháng 6 9 2006","2006-06-09"
"14 tháng 1 1988","1988-01-14"
"13 THG 1, 2014","2014-01-13"
"26 thg 6 1975","1975-06-26"
"THỨ NĂM, NGÀY 01 THÁNG 9 NĂM 2016","2016-09-01"
"THÁNG 12 22 1973","1973-12-22"
"tháng 1 4, 1988","1988-01-04"
"tháng 9 12, 1993","1993-09-12"
"Thứ Sáu, ngày 27 tháng 7 năm 2012","2012-07-27"
"CHỦ NHẬT, NGÀY 03 THÁNG 10 NĂM 2004","2004-10-03"
"30 thg 10 2005","2005-10-30"
"tháng 8 24 1979","1979-08-24"
"NGÀY 01 THÁNG 10 NĂM 2014","2014-10-01"
"28 THÁNG 3 1989","1989-03-28"
"18 tháng 8 2000","2000-08-18"
"tháng 11 22 1976","1976-11-22"
"23 THG 1, 1971","1971-01-23"
"05, THG 3 2006","2006-03-05"
"Thứ Ba, ngày 28 tháng 4 năm 1970","1970-04-28"
"tháng 6 16, 2015","2015-06-16"
"5 THÁNG 11 1993","1993-11-05"
"31 thg 10 2012","2012-10-31"
"4 thg 2 2005","2005-02-04"
"10 thg 1, 1990","1990-01-10"
"thứ hai, ngày 18 tháng 10 năm 1971","1971-10-18"
"tháng 12 9 2017","2017-12-09"
"22 tháng 11 2000","2000-11-22"
"30 thg 12, 1983","1983-12-30"
"4 tháng 5 1974","1974-05-04"
"19 THÁNG 5, 1982","1982-05-19"
"10 THG 2 1984","1984-02-10"
"18.05.92","1992-05-18"
"25/08/2000","2000-08-25"
"3 tháng 8, 1999","1999-08-03"
"01, thg 5 2016","2016-05-01"
"THÁNG 5 2, 1983","1983-05-02"
"THÁNG 9 8, 2007","2007-09-08"
"09 thg 3 1993","1993-03-09"
"16 02 79","1979-02-16"
"12 THÁNG 8, 2003","2003-08-12"
"tháng 3 16 1977","1977-03-16"
"NGÀY 10 THÁNG 06 NĂM 2010","2010-06-10"
"5 tháng 10 2018","2018-10-05"
"17 thg 8 2014","2014-08-17"
"23 06 79","1979-06-23"
"12 tháng 2, 2004","2004-02-12"
"19 thg 6, 2006","2006-06-19"
"28 12 70","1970-12-28"
"14.09.83","1983-09-14"
"19.05.03","2003-05-19"
"15 THG 6 1984","1984-06-15"
"20.08.01","2001-08-20"
"1 tháng 3 2017","2017-03-01"
